"","site","year","class","count","TRT","percent"
"932","123","1510","Caulerpa",3,"XSP",0.0100334448160535
"933","123","1510","M. capitata",1,"XSP",0.00334448160535117
"934","123","1510","P. damicornis",1,"XSP",0.00334448160535117
"935","123","1510","Peyssonnelia",5,"XSP",0.0167224080267559
"936","123","1510","Red_calc_mac",1,"XSP",0.00334448160535117
"937","123","1510","Sediment",3,"XSP",0.0100334448160535
"938","123","1510","Turf",250,"XSP",0.836120401337793
"939","123","1606","A. acuminata",8,"XSP",0.0275862068965517
"940","123","1606","CCA",17,"XSP",0.0586206896551724
"941","123","1606","Caulerpa",1,"XSP",0.00344827586206897
"942","123","1606","Corallimorph",1,"XSP",0.00344827586206897
"943","123","1606","Lobophora",2,"XSP",0.00689655172413793
"944","123","1606","M. capitata",2,"XSP",0.00689655172413793
"945","123","1606","Montipora spp.",1,"XSP",0.00344827586206897
"946","123","1606","P. damicornis",1,"XSP",0.00344827586206897
"947","123","1606","Peyssonnelia",16,"XSP",0.0551724137931034
"948","123","1606","Red_calc_mac",14,"XSP",0.0482758620689655
"949","123","1606","Sediment",5,"XSP",0.0172413793103448
"950","123","1606","Turf",222,"XSP",0.76551724137931
"951","123","1609","A. acuminata",11,"XSP",0.0369127516778524
"952","123","1609","CCA",17,"XSP",0.0570469798657718
"953","123","1609","Caulerpa",4,"XSP",0.0134228187919463
"954","123","1609","M. capitata",1,"XSP",0.00335570469798658
"955","123","1609","Peyssonnelia",8,"XSP",0.0268456375838926
"956","123","1609","Red_calc_mac",12,"XSP",0.0402684563758389
"957","123","1609","Sediment",3,"XSP",0.0100671140939597
"958","123","1609","Turf",242,"XSP",0.812080536912752
"959","123","1709","A. acuminata",25,"XSP",0.0836120401337793
"960","123","1709","CCA",41,"XSP",0.137123745819398
"961","123","1709","Galaxaura",1,"XSP",0.00334448160535117
"962","123","1709","Lobophora",2,"XSP",0.00668896321070234
"963","123","1709","M. capitata",3,"XSP",0.0100334448160535
"964","123","1709","P. damicornis",5,"XSP",0.0167224080267559
"965","123","1709","Peyssonnelia",6,"XSP",0.020066889632107
"966","123","1709","Red_calc_mac",1,"XSP",0.00334448160535117
"967","123","1709","Sediment",7,"XSP",0.0234113712374582
"968","123","1709","Turf",208,"XSP",0.695652173913043
"969","123","1809","A. acuminata",37,"XSP",0.126279863481229
"970","123","1809","CCA",14,"XSP",0.0477815699658703
"971","123","1809","Corallimorph",1,"XSP",0.00341296928327645
"972","123","1809","M. capitata",4,"XSP",0.0136518771331058
"973","123","1809","Montipora spp.",1,"XSP",0.00341296928327645
"974","123","1809","P. damicornis",5,"XSP",0.0170648464163823
"975","123","1809","Peyssonnelia",9,"XSP",0.0307167235494881
"976","123","1809","Sediment",6,"XSP",0.0204778156996587
"977","123","1809","Turf",216,"XSP",0.737201365187713
"978","123","2019","A. acuminata",52,"XSP",0.182456140350877
"979","123","2019","CCA",22,"XSP",0.0771929824561404
"980","123","2019","Caulerpa",8,"XSP",0.0280701754385965
"981","123","2019","Corallimorph",1,"XSP",0.00350877192982456
"982","123","2019","Lobophora",16,"XSP",0.056140350877193
"983","123","2019","M. capitata",4,"XSP",0.0140350877192982
"984","123","2019","Montipora spp.",1,"XSP",0.00350877192982456
"985","123","2019","P. damicornis",4,"XSP",0.0140350877192982
"986","123","2019","Peyssonnelia",2,"XSP",0.00701754385964912
"987","123","2019","Pocillopora spp.",2,"XSP",0.00701754385964912
"988","123","2019","Red_calc_mac",2,"XSP",0.00701754385964912
"989","123","2019","Turf",171,"XSP",0.6
"990","123","2020","A. acuminata",57,"XSP",0.215094339622642
"991","123","2020","CCA",24,"XSP",0.0905660377358491
"992","123","2020","Cyano",1,"XSP",0.00377358490566038
"993","123","2020","Galaxaura",6,"XSP",0.0226415094339623
"994","123","2020","Lobophora",7,"XSP",0.0264150943396226
"995","123","2020","M. capitata",1,"XSP",0.00377358490566038
"996","123","2020","Montipora spp.",1,"XSP",0.00377358490566038
"997","123","2020","P. damicornis",3,"XSP",0.0113207547169811
"998","123","2020","Peyssonnelia",6,"XSP",0.0226415094339623
"999","123","2020","Psammocora sp.",1,"XSP",0.00377358490566038
"1000","123","2020","Sediment",8,"XSP",0.030188679245283
"1001","123","2020","Turf",150,"XSP",0.566037735849057
"1002","123","2022","A. acuminata",92,"XSP",0.32280701754386
"1003","123","2022","CCA",61,"XSP",0.214035087719298
"1004","123","2022","Corallimorph",2,"XSP",0.00701754385964912
"1005","123","2022","Galaxaura",1,"XSP",0.00350877192982456
"1006","123","2022","Lobophora",5,"XSP",0.0175438596491228
"1007","123","2022","Montipora spp.",3,"XSP",0.0105263157894737
"1008","123","2022","P. damicornis",12,"XSP",0.0421052631578947
"1009","123","2022","Peyssonnelia",10,"XSP",0.0350877192982456
"1010","123","2022","Psammocora sp.",1,"XSP",0.00350877192982456
"1011","123","2022","Sediment",1,"XSP",0.00350877192982456
"1012","123","2022","Turf",97,"XSP",0.340350877192982
"1013","125","1409","Corallimorph",242,"CON",0.923664122137405
"1014","125","1409","Limestone",3,"CON",0.0114503816793893
"1015","125","1409","Turf",17,"CON",0.0648854961832061
"1016","125","1509","CCA",9,"CON",0.0289389067524116
"1017","125","1509","Corallimorph",206,"CON",0.662379421221865
"1018","125","1509","Peyssonnelia",12,"CON",0.0385852090032154
"1019","125","1509","Red_calc_mac",1,"CON",0.00321543408360129
"1020","125","1509","Turf",83,"CON",0.266881028938907
"1021","125","1510","CCA",9,"CON",0.0289389067524116
"1022","125","1510","Corallimorph",206,"CON",0.662379421221865
"1023","125","1510","Peyssonnelia",12,"CON",0.0385852090032154
"1024","125","1510","Red_calc_mac",1,"CON",0.00321543408360129
"1025","125","1510","Turf",83,"CON",0.266881028938907
"1026","125","1606","CCA",79,"CON",0.254019292604502
"1027","125","1606","Caulerpa",6,"CON",0.0192926045016077
"1028","125","1606","Corallimorph",62,"CON",0.19935691318328
"1029","125","1606","Peyssonnelia",20,"CON",0.0643086816720257
"1030","125","1606","Red_calc_mac",15,"CON",0.0482315112540193
"1031","125","1606","Turf",129,"CON",0.414790996784566
"1032","125","1609","CCA",102,"CON",0.331168831168831
"1033","125","1609","Caulerpa",3,"CON",0.00974025974025974
"1034","125","1609","Corallimorph",27,"CON",0.0876623376623377
"1035","125","1609","Limestone",1,"CON",0.00324675324675325
"1036","125","1609","Peyssonnelia",17,"CON",0.0551948051948052
"1037","125","1609","Red_calc_mac",12,"CON",0.038961038961039
"1038","125","1609","Turf",146,"CON",0.474025974025974
"1039","125","1709","CCA",127,"CON",0.411003236245955
"1040","125","1709","Corallimorph",4,"CON",0.0129449838187702
"1041","125","1709","Galaxaura",4,"CON",0.0129449838187702
"1042","125","1709","Lobophora",3,"CON",0.00970873786407767
"1043","125","1709","Peyssonnelia",31,"CON",0.100323624595469
"1044","125","1709","Red_calc_mac",1,"CON",0.00323624595469256
"1045","125","1709","Turf",139,"CON",0.449838187702265
"1046","125","1809","CCA",77,"CON",0.255813953488372
"1047","125","1809","Corallimorph",2,"CON",0.00664451827242525
"1048","125","1809","Peyssonnelia",14,"CON",0.0465116279069767
"1049","125","1809","Turf",208,"CON",0.691029900332226
"1050","125","2019","CCA",140,"CON",0.443037974683544
"1051","125","2019","Caulerpa",3,"CON",0.00949367088607595
"1052","125","2019","Corallimorph",1,"CON",0.00316455696202532
"1053","125","2019","Fungia",2,"CON",0.00632911392405063
"1054","125","2019","Lobophora",23,"CON",0.0727848101265823
"1055","125","2019","P. damicornis",1,"CON",0.00316455696202532
"1056","125","2019","Peyssonnelia",31,"CON",0.0981012658227848
"1057","125","2019","Pocillopora spp.",2,"CON",0.00632911392405063
"1058","125","2019","Red_calc_mac",4,"CON",0.0126582278481013
"1059","125","2019","Turf",109,"CON",0.34493670886076
"1060","125","2021","CCA",107,"CON",0.449579831932773
"1061","125","2021","Corallimorph",1,"CON",0.00420168067226891
"1062","125","2021","Fungia",2,"CON",0.00840336134453781
"1063","125","2021","Halimeda",2,"CON",0.00840336134453781
"1064","125","2021","Lobophora",1,"CON",0.00420168067226891
"1065","125","2021","P. damicornis",25,"CON",0.105042016806723
"1066","125","2021","Peyssonnelia",17,"CON",0.0714285714285714
"1067","125","2021","Psammocora sp.",1,"CON",0.00420168067226891
"1068","125","2021","Sediment",1,"CON",0.00420168067226891
"1069","125","2021","Turf",81,"CON",0.340336134453782
"1070","127","1408","CCA",1,"BYSP",0.00411522633744856
"1071","127","1408","Corallimorph",178,"BYSP",0.732510288065844
"1072","127","1408","Limestone",3,"BYSP",0.0123456790123457
"1073","127","1408","Peyssonnelia",2,"BYSP",0.00823045267489712
"1074","127","1408","Sediment",7,"BYSP",0.0288065843621399
"1075","127","1408","Turf",52,"BYSP",0.213991769547325
"1076","127","1409","CCA",1,"BYSP",0.00403225806451613
"1077","127","1409","Limestone",246,"BYSP",0.991935483870968
"1078","127","1409","Peyssonnelia",1,"BYSP",0.00403225806451613
"1079","127","1509","A. acuminata",5,"BYSP",0.0159744408945687
"1080","127","1509","CCA",104,"BYSP",0.332268370607029
"1081","127","1509","Caulerpa",6,"BYSP",0.0191693290734824
"1082","127","1509","Corallimorph",3,"BYSP",0.00958466453674121
"1083","127","1509","M. capitata",2,"BYSP",0.00638977635782748
"1084","127","1509","P. damicornis",1,"BYSP",0.00319488817891374
"1085","127","1509","Peyssonnelia",16,"BYSP",0.0511182108626198
"1086","127","1509","Turf",176,"BYSP",0.562300319488818
"1087","127","1510","A. acuminata",2,"BYSP",0.00647249190938511
"1088","127","1510","CCA",95,"BYSP",0.307443365695793
"1089","127","1510","Caulerpa",6,"BYSP",0.0194174757281553
"1090","127","1510","M. capitata",1,"BYSP",0.00323624595469256
"1091","127","1510","P. damicornis",3,"BYSP",0.00970873786407767
"1092","127","1510","Peyssonnelia",6,"BYSP",0.0194174757281553
"1093","127","1510","Turf",196,"BYSP",0.634304207119741
"1094","127","1606","A. acuminata",6,"BYSP",0.0199335548172757
"1095","127","1606","CCA",85,"BYSP",0.282392026578073
"1096","127","1606","Corallimorph",8,"BYSP",0.026578073089701
"1097","127","1606","Galaxaura",1,"BYSP",0.00332225913621262
"1098","127","1606","M. capitata",3,"BYSP",0.00996677740863787
"1099","127","1606","P. damicornis",4,"BYSP",0.0132890365448505
"1100","127","1606","Peyssonnelia",19,"BYSP",0.0631229235880399
"1101","127","1606","Sediment",1,"BYSP",0.00332225913621262
"1102","127","1606","Turf",174,"BYSP",0.578073089700997
"1103","127","1609","A. acuminata",3,"BYSP",0.0101010101010101
"1104","127","1609","CCA",87,"BYSP",0.292929292929293
"1105","127","1609","Caulerpa",10,"BYSP",0.0336700336700337
"1106","127","1609","Corallimorph",2,"BYSP",0.00673400673400673
"1107","127","1609","M. capitata",3,"BYSP",0.0101010101010101
"1108","127","1609","P. damicornis",2,"BYSP",0.00673400673400673
"1109","127","1609","Peyssonnelia",6,"BYSP",0.0202020202020202
"1110","127","1609","Turf",184,"BYSP",0.619528619528619
"1111","127","1709","A. acuminata",10,"BYSP",0.0333333333333333
"1112","127","1709","CCA",97,"BYSP",0.323333333333333
"1113","127","1709","Corallimorph",1,"BYSP",0.00333333333333333
"1114","127","1709","Galaxaura",2,"BYSP",0.00666666666666667
"1115","127","1709","M. capitata",6,"BYSP",0.02
"1116","127","1709","P. damicornis",3,"BYSP",0.01
"1117","127","1709","Peyssonnelia",36,"BYSP",0.12
"1118","127","1709","Turf",145,"BYSP",0.483333333333333
"1119","127","1809","A. acuminata",18,"BYSP",0.0633802816901408
"1120","127","1809","CCA",62,"BYSP",0.21830985915493
"1121","127","1809","Corallimorph",3,"BYSP",0.0105633802816901
"1122","127","1809","M. capitata",4,"BYSP",0.0140845070422535
"1123","127","1809","P. damicornis",11,"BYSP",0.0387323943661972
"1124","127","1809","Peyssonnelia",8,"BYSP",0.028169014084507
"1125","127","1809","Sediment",1,"BYSP",0.00352112676056338
"1126","127","1809","Turf",177,"BYSP",0.623239436619718
"1127","127","2019","A. acuminata",25,"BYSP",0.0822368421052632
"1128","127","2019","CCA",126,"BYSP",0.414473684210526
"1129","127","2019","Caulerpa",6,"BYSP",0.0197368421052632
"1130","127","2019","Corallimorph",8,"BYSP",0.0263157894736842
"1131","127","2019","Lobophora",2,"BYSP",0.00657894736842105
"1132","127","2019","M. capitata",5,"BYSP",0.0164473684210526
"1133","127","2019","P. damicornis",13,"BYSP",0.0427631578947368
"1134","127","2019","Peyssonnelia",25,"BYSP",0.0822368421052632
"1135","127","2019","Pocillopora spp.",5,"BYSP",0.0164473684210526
"1136","127","2019","Turf",89,"BYSP",0.292763157894737
"1137","127","2020","A. acuminata",28,"BYSP",0.086687306501548
"1138","127","2020","CCA",110,"BYSP",0.340557275541796
"1139","127","2020","Caulerpa",1,"BYSP",0.00309597523219814
"1140","127","2020","Corallimorph",5,"BYSP",0.0154798761609907
"1141","127","2020","Halimeda",1,"BYSP",0.00309597523219814
"1142","127","2020","Lobophora",3,"BYSP",0.00928792569659443
"1143","127","2020","M. capitata",5,"BYSP",0.0154798761609907
"1144","127","2020","P. damicornis",26,"BYSP",0.0804953560371517
"1145","127","2020","Peyssonnelia",21,"BYSP",0.065015479876161
"1146","127","2020","Turf",123,"BYSP",0.380804953560372
"1147","127","2022","A. acuminata",50,"BYSP",0.175438596491228
"1148","127","2022","CCA",91,"BYSP",0.319298245614035
"1149","127","2022","Corallimorph",4,"BYSP",0.0140350877192982
"1150","127","2022","Lobophora",3,"BYSP",0.0105263157894737
"1151","127","2022","M. capitata",19,"BYSP",0.0666666666666667
"1152","127","2022","P. damicornis",15,"BYSP",0.0526315789473684
"1153","127","2022","Peyssonnelia",22,"BYSP",0.0771929824561404
"1154","127","2022","Turf",81,"BYSP",0.284210526315789
"1155","129","1408","CCA",3,"REM",0.0114942528735632
"1156","129","1408","Corallimorph",230,"REM",0.881226053639847
"1157","129","1408","Limestone",1,"REM",0.00383141762452107
"1158","129","1408","Peyssonnelia",6,"REM",0.0229885057471264
"1159","129","1408","Sediment",4,"REM",0.0153256704980843
"1160","129","1408","Turf",17,"REM",0.0651340996168582
"1161","129","1409","Limestone",255,"REM",0.973282442748092
"1162","129","1409","Peyssonnelia",7,"REM",0.0267175572519084
"1163","129","1509","CCA",133,"REM",0.457044673539519
"1164","129","1509","Caulerpa",3,"REM",0.0103092783505155
"1165","129","1509","Corallimorph",2,"REM",0.00687285223367698
"1166","129","1509","Dictyota",4,"REM",0.013745704467354
"1167","129","1509","Galaxaura",3,"REM",0.0103092783505155
"1168","129","1509","Lobophora",1,"REM",0.00343642611683849
"1169","129","1509","Peyssonnelia",25,"REM",0.0859106529209622
"1170","129","1509","Red_calc_mac",1,"REM",0.00343642611683849
"1171","129","1509","Sediment",1,"REM",0.00343642611683849
"1172","129","1509","Turf",118,"REM",0.405498281786942
"1173","129","1510","CCA",117,"REM",0.39527027027027
"1174","129","1510","Caulerpa",5,"REM",0.0168918918918919
"1175","129","1510","Cyano",1,"REM",0.00337837837837838
"1176","129","1510","Dictyota",1,"REM",0.00337837837837838
"1177","129","1510","Galaxaura",1,"REM",0.00337837837837838
"1178","129","1510","Limestone",2,"REM",0.00675675675675676
"1179","129","1510","Lobophora",1,"REM",0.00337837837837838
"1180","129","1510","Peyssonnelia",18,"REM",0.0608108108108108
"1181","129","1510","Red_calc_mac",1,"REM",0.00337837837837838
"1182","129","1510","Sediment",1,"REM",0.00337837837837838
"1183","129","1510","Turf",148,"REM",0.5
"1184","129","1606","CCA",87,"REM",0.296928327645051
"1185","129","1606","Caulerpa",4,"REM",0.0136518771331058
"1186","129","1606","Corallimorph",1,"REM",0.00341296928327645
"1187","129","1606","Peyssonnelia",53,"REM",0.180887372013652
"1188","129","1606","Turf",148,"REM",0.505119453924915
"1189","129","1609","CCA",112,"REM",0.379661016949153
"1190","129","1609","Caulerpa",4,"REM",0.0135593220338983
"1191","129","1609","Galaxaura",1,"REM",0.00338983050847458
"1192","129","1609","Peyssonnelia",40,"REM",0.135593220338983
"1193","129","1609","Red_calc_mac",1,"REM",0.00338983050847458
"1194","129","1609","Turf",137,"REM",0.464406779661017
"1195","129","1709","CCA",122,"REM",0.416382252559727
"1196","129","1709","Limestone",1,"REM",0.00341296928327645
"1197","129","1709","Lobophora",1,"REM",0.00341296928327645
"1198","129","1709","P. damicornis",2,"REM",0.0068259385665529
"1199","129","1709","Peyssonnelia",41,"REM",0.139931740614334
"1200","129","1709","Turf",126,"REM",0.430034129692833
"1201","129","1809","CCA",55,"REM",0.182119205298013
"1202","129","1809","Corallimorph",1,"REM",0.0033112582781457
"1203","129","1809","P. damicornis",5,"REM",0.0165562913907285
"1204","129","1809","Peyssonnelia",19,"REM",0.0629139072847682
"1205","129","1809","Turf",222,"REM",0.735099337748344
"1206","129","2019","CCA",148,"REM",0.449848024316109
"1207","129","2019","Caulerpa",1,"REM",0.00303951367781155
"1208","129","2019","Corallimorph",1,"REM",0.00303951367781155
"1209","129","2019","Galaxaura",1,"REM",0.00303951367781155
"1210","129","2019","Lobophora",18,"REM",0.0547112462006079
"1211","129","2019","P. damicornis",1,"REM",0.00303951367781155
"1212","129","2019","Peyssonnelia",30,"REM",0.0911854103343465
"1213","129","2019","Pocillopora spp.",6,"REM",0.0182370820668693
"1214","129","2019","Turf",123,"REM",0.373860182370821
"1215","129","2021","CCA",162,"REM",0.4
"1216","129","2021","Corallimorph",4,"REM",0.00987654320987654
"1217","129","2021","Halimeda",1,"REM",0.00246913580246914
"1218","129","2021","Limestone",1,"REM",0.00246913580246914
"1219","129","2021","Lobophora",2,"REM",0.00493827160493827
"1220","129","2021","P. damicornis",34,"REM",0.0839506172839506
"1221","129","2021","Peyssonnelia",38,"REM",0.0938271604938272
"1222","129","2021","Sediment",1,"REM",0.00246913580246914
"1223","129","2021","Turf",162,"REM",0.4
"1224","129","2022","CCA",244,"REM",0.578199052132701
"1225","129","2022","Caulerpa",1,"REM",0.0023696682464455
"1226","129","2022","Corallimorph",2,"REM",0.004739336492891
"1227","129","2022","Galaxaura",1,"REM",0.0023696682464455
"1228","129","2022","Lobophora",21,"REM",0.0497630331753555
"1229","129","2022","P. damicornis",49,"REM",0.116113744075829
"1230","129","2022","P. superfusa",1,"REM",0.0023696682464455
"1231","129","2022","Peyssonnelia",45,"REM",0.106635071090047
"1232","129","2022","Turf",58,"REM",0.137440758293839
